monument;Kamienica;52.0857484;15.6265993
monument;kościół ewangelicki, ob. parafialny rzym.-kat. p.w. św. Jana Chrzciciela;51.0804699;18.1860037
monument;rzeźnia;50.2198216;19.3352302
monument;kościół ewangelicki, ob. rzym.-kat. par. p.w. św. Stanisława;53.4978902;20.3227277
monument;wiatrak holender;53.4430637;19.3525978
monument;gmach Komendy Wojewódzkiej Policji;51.1050655;17.0279463
monument;kamienica z oficynami (dec. zespół  budynków mieszkalnych PKP);52.2538491;21.0362432
monument;zespół pałacowy;51.1134136;18.2736309
monument;pałac;51.1119925;18.2677818
monument;zespół domu Nałkowskich;52.3367756;21.2230861
monument;dom Nałkowskich;52.3367493;21.223087
monument;Zespół pałacowy Królikarnia;52.1889099;21.0286117
monument;Pałac Królikarnia, ob. muzeum  Xawerego Dunikowskiego;52.1896241;21.0250177
monument;cerkiew prawosławna par. p.w. św. Aleksandra Newskiego;51.7705213;19.4642581
monument;Pałac;52.1256723;15.5917228
monument;kościół par. p.w. św. Katarzyny;53.2898752;18.5054786
monument;Kaplica ewangelicka;51.0793928;18.2424855
monument;ogrodzenie;51.0805886;18.2399901
monument;kaplica, ob. ewangelicka;51.0805886;18.2399901
monument;Kamienica;52.0858733;15.6266723
monument;Zagroda;54.6087495;18.5123858
monument;Stodoła;54.6104676;18.5050974
monument;Dom;54.6104676;18.5050974
monument;Obora drewniano-murowana;54.6104676;18.5050974
monument;zespół zamkowy;51.1608641;15.4557075
monument;Budynek bramny;51.1616157;15.4525131
monument;cmentarz wojenny z I wojny światowej;54.1911623;21.7574463
monument;zespół zamku;51.2263309;20.8529848
monument;zamek;51.2279908;20.8611466
monument;ogród;51.2279908;20.8611466
monument;Kamienica Lubelska;50.7168393;23.2518001
monument;Park im. Adama Mickiewicza;51.8036231;19.4445032
monument;kościół par. p.w. Najśw. Serca Pana Jezusa;53.0490593;21.6258462
monument;Katedra Metropolitalna p.w. równej Apostołom Św. Marii Magdaleny;52.254592;21.0332986
monument;Dawny kościół ewangelicki, ob. rzym.-kat. fililalny pw. Matki Bożej Częstochowskiej;52.1250126;15.5911321
monument;ratusz;51.2240648;20.8573275
monument;willa Granzowa, Grancówka;52.258994;21.1265518
monument;Kamienica ""Pod Gwiazdą"";53.0105978;18.6050599
monument;cmentarz wojenny z II wojny światowej (żołnierzy radzieckich);54.1957006;21.7699155
monument;cmentarz żydowski;51.2270056;20.8638408
monument;Pałac Rudolfa Kellera;51.7710385;19.4488093
monument;pałac Rudolfa Kellera;51.7710385;19.4488093
monument;stróżówka;51.7710385;19.4488093
monument;ogrodzenie z bramą;51.7710385;19.4488093
monument;zespół dworca Górnośląskiego;51.0981707;17.0415398
monument;Dworzec Górnośląski;51.0982721;17.0413716
monument;szpital, ob. im. N. Barlickiego;51.7738068;19.4830819
monument;ruiny zamku;53.6297104;21.8092437
monument;Dawny biurowiec Siemensa;51.765827;19.4573475
monument;zespół dworski;52.8439961;18.3051827
monument;dwór;52.8430177;18.3054474
monument;Park krajobrazowy;52.8430177;18.3054474
monument;kaplica p.w. św. Anny;51.5340612;20.3573157
monument;szkoła;52.7228196;15.245527
monument;Kamienica Hermana Konstadta;51.7698098;19.4560384
monument;Zespół dawnego kościoła ewangelickiego, ob. rzym.-kat. fil. p.w. św. Antoniego Padewskiego;52.3728997;15.0614408
monument;Dzwonnica;52.3728116;15.061101
monument;Dawny kościół ewangelicki, ob. rzym.-kat. fil. p.w. św. Antoniego Padewskiego;52.3728116;15.061101
monument;kościół par. p.w. św. Klemensa;52.4057448;21.3340984
monument;kościół fil. p.w. św. Jakuba, ob.  p.w. Wniebowzięcia NMP;50.9042821;18.2554447
monument;Dom firmy ""Krusche - Ender"";51.7687491;19.4562996
monument;zespół cmentarza p.w. św. Józefa;51.524528;20.3487877
monument;Dawna piekarnia garnizonowa wojsk pruskich;51.1160615;17.0227024
monument;kościół rzymskokatolicki  pw. św. Jacka ;51.1162731;17.1265749
monument;ratusz;54.0660889;19.6579991
monument;kościół par. p.w. Św. Trójcy;51.1576169;21.6511509
monument;zespół willi Józefa Richtera;51.7486119;19.4529742
monument;Willa Reinholda Richtera;51.7486119;19.4529742
monument;Willa Reinholda Richtera;51.7486119;19.4529742
monument;kościół par. p.w. śś. Apostołów Piotra i Pawła;51.1543061;21.5585315
monument;zamek;53.9385828;21.5461064
monument;Kościół Św. Jakuba Ap. i Św. Mikołaja Bpa;54.7136649;18.27831
monument;Budynek mieszkalny;50.2445152;19.1399558
monument;kościół p.w. św. Michała Archanioła;51.1209823;17.0508794
monument;Zespół klasztorny Klarysek, ob.Państwowa Szkoła Muzyczna ;50.7157383;23.2525159
monument;Klasztor;50.7156605;23.2534868
monument;Kościół pw. św. Anny;50.7156605;23.2534868
monument;Hotel garnizonowy;51.7735767;19.4387361
monument;zespół willi Laurentium;52.3374418;21.2244378
monument;willa Laurentium;52.3373695;21.224493
monument;ogród;52.3373695;21.224493
monument;Liceum Ogólnokształcące im. T. Kościuszki;50.2379474;19.1368783
monument;Magazyn Konfekcyjny Emila Schmechela;51.7656151;19.4573773
monument;park miejski;50.7200951;23.2510076
monument;Pałac braci Karola i Emila Steinertów;51.7475688;19.4613699
monument;karczma z browarem, ob. dom mieszkalny;50.7832292;16.2882861
monument;Kamienica Karla Königa (z oficyną);51.7509443;19.4606828
monument;zamek;50.0;18.0
monument;Park;50.4362523;17.7726715
monument;Stajnie;50.4362523;17.7726715
monument;Pałac;50.4362523;17.7726715
monument;dom ""Generałówka"" (z oficyną);50.7157513;23.2518668
monument;kaplica p.w. św. Barbary;52.2260647;21.0078484
monument;Szkoła parafialna, ob. budynek mieszkalny;50.244021;19.1375952
monument;zespół cmentarza ewangelickiego (stary) ob. komunalny;53.9391929;21.5405289
monument;cmentarz ewangelicki (stary) ob. komunalny;53.93702;21.53273
monument;kaplica;53.93702;21.53273
monument;wieża ciśnień;53.938721;21.541726
monument;dom Reinharda Bennicha;51.7659002;19.4495861
monument;Biblioteka Publiczna m. st. Warszawy - Biblioteka Główna Województwa Mazowieckiego;52.2223005;21.0183697
monument;młyn wodny, ob. restauracja;53.9375428;21.5440684
monument;most kolejowy (kamienny) na rzece Boruji;54.1619349;17.4827643
monument;dom bankowy Wilhelma Landau'a;51.7725404;19.455441
monument;Dom Dochodowy II Zamojskiego Towarzystwa Pożyczkowo - Oszczędnościowego tzw. Dom Centralny;50.7158536;23.2537222
monument;Pałac Kultury i Nauki;52.2317815;21.0062593
monument;Pawilon toskański;53.1305688;23.1653773
monument;Kamienica wielkomiejska małżonków Schichtów;51.7620681;19.4582544
monument;dworzec kolejowy Warszawa Falenica;52.1616355;21.2118381
monument;Pałac Gustawa Adolfa Kindermanna;51.7604225;19.4580215
monument;kościół rzymskokatolicki pw. św. Jakuba i Krzysztofa;51.145284;17.1109314
monument;Dom mieszkalny - willa;50.2385963;19.1431381
monument;ogród;50.2386091;19.1431326
monument;willa;50.2386091;19.1431326
monument;cerkiew greko-kat., ob. prawosławna par. św. Mikołaja Cudotwórcy;52.3953444;22.6589353
monument;zespół cerkwi prawosławnej p.w. Wniebowzięcia NMP;50.8049245;23.8895436
monument;Cerkiew prawosławna p.w. Wniebowzięcia NMP;50.804955;23.890487
monument;Ogrodzenie;50.804955;23.890487
monument;zespół kościoła ewang. p.w. Św. Trójcy;53.8033244;21.5705974
monument;kościół ewangelicki p.w. Św. Trójcy;53.802886;21.570296
monument;kostnica, ob. budynek gospodarczy;53.802886;21.570296
monument;kościół par. p.w. Św. Krzyża;50.2474233;19.1332015
monument;kościół par. p.w. Matki Boskiej Różańcowej;53.7991551;21.5756341
monument;Instytut Geologiczny;52.2087803;21.0133867
monument;zespół pałacu Karola W. Scheiblera;51.7492454;19.4612825
monument;Wydział Organizacji i Zarządzania Politechniki Łódzkiej;51.7492454;19.4612825
monument;Pałac Scheiblerów;51.7492454;19.4612825
monument;pałac Karola W. Scheiblera;51.7492454;19.4612825
monument;kościół par. p.w. św. Nawiedzenia NMP;52.0093661;21.9187932
monument;Ratusz;50.2409298;19.1415454
monument;Zespół hal targowych;54.522178;18.5345804
monument;Hala targowa RYBNA;54.5228974;18.5341373
monument;Hala targowa GŁÓWNA;54.5228974;18.5341373
monument;zespół pałacowo parkowy;52.007498;21.9198848
monument;park;52.010891;21.9201519
monument;pałac;52.010891;21.9201519
monument;czworak;52.010891;21.9201519
monument;dwór;52.010891;21.9201519
monument;Kościół św. Jana Chrzciciela;52.6610312;19.0727854
monument;Budynek mieszkalny;50.2414791;19.1357739
monument;Domek Abrahama, ob. Muzeum Miasta Gdyni;54.5213513;18.5374215
monument;Zespół Klasztorny Bernardynów w Tykocinie, obecnie siedziba DPS;53.203641;22.7712118
monument;klasztor;53.2062669;22.7740605
monument;cmentarz wojenny żołnierzy września 1939;52.0415004;22.0248841
monument;Budynek mieszkalny;50.2431275;19.1380223
monument;aleja lipowa;51.1467192;16.2438395
monument;kościół par. p.w. Wniebowzięcia NMP;50.5430954;22.7240432
monument;park dworski;52.034605;22.0187801
monument;pałac;51.1244338;16.2308798
monument;Biblioteka Jagiellońska;50.0614454;19.9227766
monument;kościół par. p.w. św. Anny;52.4648226;20.73728
monument;Dom wójta Radtkego;54.5195076;18.542245
monument;wiatrak koźlak;51.1602076;16.2926503
monument;lapidarium - cmentarz ""stary"" (nieczynny);50.5425943;22.7142504
monument;zespół dworski, ob. osada leśna Nowiny;52.0111359;21.9694748
monument;ogród;52.001257;21.959584
monument;aleja dojazdowa;52.001257;21.959584
monument;dwór;52.001257;21.959584
monument;zespół kościoła fil. p.w. św. Antoniego;51.1601318;16.2178189
monument;kościół fil. p.w. św. Antoniego;51.1620763;16.2174025
monument;cmentarz;51.1620763;16.2174025
monument;kino OCHOTA;52.2139554;20.9803528
monument;zespół kościoła fil. p.w. św. Bartłomieja;51.1540623;16.1756567
monument;kościół fil. p.w. św. Bartłomieja;51.1532343;16.1752366
monument;cmentarz;51.1532343;16.1752366
monument;zespół starego cmentarza;50.2395865;19.1386689
monument;kaplica grobowa rodziny Klausów;50.2335449;19.1196953
monument;kaplica grobowa księdza Markiefki;50.2335449;19.1196953
monument;pozostałości zespołu dworskiego;52.0409888;21.9500665
monument;kaplica grobowa Newelskich;52.040325;21.955361
monument;park dworski;52.040325;21.955361
monument;kościół rzymskokatolicki p.w. św. Karola Boromeusza;51.0939832;17.0103973
monument;Zagroda Sitarska - muzeum sitarstwa;50.5405119;22.7191296
monument;Zespół Zamku Ujazdowskiego;52.2244312;21.0228701
monument;Zamek Ujazdowski (dec. ruiny);52.2194941;21.0304514
monument;park Agrykola (Sobieskiego);52.2251218;21.024077
monument;Kanał Piaseczyński;52.2296756;21.0122287
monument;Cmentarz Żydowski;50.5274612;22.7223501
monument;Hotel ""Polska Riviera"", ob. Klub Marynarki Wojennej;54.516071;18.5479922
monument;kościół ewangelicki, ob. rzym.-kat. fil. p.w. św. Józefa;53.8936741;15.633744
monument;gmach sądu grodzkiego, ob. rejonowego;50.2422711;19.1391318
monument;Cerkiew Świętego Jerzego w Bytowie (ob. gr.-kat).;54.1657342;17.4838258
monument;kościół ewangelicki z XVII w. po remoncie: Cerkiew Świętego Jerzego w Bytowie (ob. gr.-kat);54.1650894;17.4841301
monument;kościół rzymskokatolicki p.w. św. Anny;51.1739779;16.9093494
monument;Blok zabudowy mieszkalnej, tzw. ""Bauverein"";50.2379364;19.1314434
monument;budynek zakładu św. Józefa, ob. specjalny ośrodek wychowawczy;50.2435734;19.1377746
monument;park dworski;50.5337642;22.7073689
monument;kościół par. p.w. św. Stanisława;54.2180063;19.549093
monument;kamienica Pręczkowskich z kinem;54.5196928;18.5450294
monument;Zespół Kanału Augustowskiego (od śluzy w Dębowie do granic Państwa);53.896289;23.2260572
monument;zamek (dec. pałac), ob. biblioteka publiczna;53.7647857;16.0912768
monument;zespół kościoła par. p.w. Najśw. Serca Pana Jezusa;50.2427783;19.1392463
monument;ogrodzenie;50.242492;19.1377374
monument;kościół par. p.w. Najświętszego Serca Pana Jezusa;50.242492;19.1377374
monument;kościół rzymskokatolicki p.w. św. Wawrzyńca;51.1230582;16.9210734
monument;Były obóz koncentracyjny ""Auschwitz-Birkenau"";50.0268211;19.2034426
monument;kaplica p.w. Św. Krzyża, tzw. Jerozolimska;53.776558;20.4683519
monument;kościół par. p.w. Podwyższenia Krzyża;50.4541403;17.3901149
monument;kościół fil. p.w. Narodzenia NMP;50.2441944;19.1380664
monument;kolegiata p.w. Św. Krzyża i św. Bartłomieja ;51.1150264;17.0439825
monument;Kościół Św. Mikołaja (część historyczna);54.5384477;18.4807465
monument;zagroda sitarska;50.5391959;22.7188414
monument;dom;50.54099;22.72198
monument;spichrz;50.54099;22.72198
monument;wozownia;50.54099;22.72198
monument;budynek gospodarczy;50.54099;22.72198
monument;brama z furtą;50.54099;22.72198
monument;Dworek;52.6476728;19.0680004
monument;kościół ewangelicko-augsbuski p.w. śś. Apostołów Piotra i Pawła;50.2397746;19.1423777
monument;colegium jezuickie Carolinum;50.4727101;17.3366611
monument;Gimnazjum Carolinum,  ob. LO  im. Jana III Sobieskiego;50.4809563;17.335461
monument;Brama;50.4809563;17.335461
monument;Kolegium Carolinum, ob. LO  im. Jana III Sobieskiego;50.4809563;17.335461
monument;Kościół, ob. fil. p.w. Wniebowzięcia NMP;50.4727101;17.3366611
monument;cmentarz żydowski;52.6995603;21.8530372
monument;zespół kościoła par. p.w. św. Bartłomieja;51.6001725;21.3454129
monument;kościół par. p.w. św. Bartłomieja;51.5998835;21.3489373
monument;dzwonnica;51.5998835;21.3489373
monument;zespół klasztorny dominikanów, ob. salezjanów;50.0371188;19.2200541
monument;kościół p.w. NMP Wspomożycielki Wiernych;50.0368424;19.2200008
monument;ogród;50.0343982;19.2097782
